"RH"	"C"	"daily.gam.surface"
89	-14	0.0197022184061028
89	-13	0.0301600772740120
89	-12	0.0442002966346482
89	-11	0.0614965964270218
89	-10	0.0801246339792514
89	-9	0.0957961640587959
89	-8	0.103669014245501
89	-7	0.09860602805195
89	-6	0.0781545861352952
89	-5	0.0452296143661872
89	-4	0.00862209704679445
89	-3	0
89	-2	0
89	-1	0
89	0	0.0170377337571015
89	1	0.068010471116525
89	2	0.125778048921272
89	3	0.190866949416115
89	4	0.282379882297629
89	5	0.448722862619584
89	6	0.750538414761435
89	7	1.22974743735959
89	8	1.87622791845974
89	9	2.62408820102491
89	10	3.35361760679101
89	11	3.93568278050238
89	12	4.2992557512914
89	13	4.51623962714089
89	14	4.74025162768803
89	15	5.0883131140604
89	16	5.59949453290067
89	17	6.21988164246908
89	18	6.82510481375865
89	19	7.2316789133046
89	20	7.25372597331245
89	21	6.74946856528187
89	22	5.72076443939145
89	23	4.35090820163967
89	24	2.92007709388045
89	25	1.69428749745333
89	26	0.820921807091377
89	27	0.183631524193233
89	28	0
89	29	0
89	30	0
89	31	0
89	32	0
89	33	0
89	34	0
89	35	0
89	36	0
89	37	0
89	38	0
89	39	0
89	40	0
89	41	0
89	42	0
89	43	0
89	44	0
89	45	0
89	46	0
89	47	0
89	48	0
89	49	0
89	50	0
90	-15	0.0227057035869172
90	-14	0.033412094574717
90	-13	0.0477203542953036
90	-12	0.0658627226821742
90	-11	0.087319368709263
90	-10	0.110111285493098
90	-9	0.129781695070608
90	-8	0.141619709863712
90	-7	0.138274030606417
90	-6	0.116058984558615
90	-5	0.0777673280852849
90	-4	0.0322790991169277
90	-3	0
90	-2	0
90	-1	0
90	0	0.0100802648530450
90	1	0.067854589692496
90	2	0.145059808000027
90	3	0.248031318726393
90	4	0.401760625651483
90	5	0.655485887800556
90	6	1.05260819079225
90	7	1.60225583522791
90	8	2.28780858694062
90	9	3.03159836983111
90	10	3.72706195770839
90	11	4.26129109848277
90	12	4.58655746292067
90	13	4.78254894345342
90	14	5.00013635221541
90	15	5.35886574629117
90	16	5.87512128179647
90	17	6.48207135326735
90	18	7.0500264571004
90	19	7.38528874399866
90	20	7.32698389833554
90	21	6.75685037536396
90	22	5.67345361040111
90	23	4.27096763482187
90	24	2.81959979492528
90	25	1.57846316395519
90	26	0.677464246859753
90	27	0.0181632840169028
90	28	0
90	29	0
90	30	0
90	31	0
90	32	0
90	33	0
90	34	0
90	35	0
90	36	0
90	37	0
90	38	0
90	39	0
90	40	0
90	41	0
90	42	0
90	43	0
90	44	0
90	45	0
90	46	0
90	47	0
90	48	0
90	49	0
90	50	0
91	-15	0.0283177758918347
91	-14	0.0406694957648273
91	-13	0.0566630492023155
91	-12	0.076332108827952
91	-11	0.0989890503887174
91	-10	0.122720904246866
91	-9	0.144083318171988
91	-8	0.158059683416118
91	-7	0.157078624418833
91	-6	0.131303428827809
91	-5	0.0857529349169493
91	-4	0.0329607115574782
91	-3	0
91	-2	0
91	-1	0
91	0	0
91	1	0.071652024515504
91	2	0.193769677176588
91	3	0.365907987308185
91	4	0.609817296585236
91	5	0.963391038726824
91	6	1.44987651506252
91	7	2.05295753778279
91	8	2.73288365244022
91	9	3.41872590484772
91	10	4.03029684259618
91	11	4.49497474141319
91	12	4.78686499657363
91	13	4.98094427170037
91	14	5.21015268164957
91	15	5.57788294787400
91	16	6.10312897033415
91	17	6.70735849674182
91	18	7.23021907797457
91	19	7.48575325037168
91	20	7.33198733691694
91	21	6.69262088154388
91	22	5.59788107869119
91	23	4.22694470026321
91	24	2.81737335672152
91	25	1.60195638341995
91	26	0.672637163884081
91	27	0
91	28	0
91	29	0
91	30	0
91	31	0
91	32	0
91	33	0
91	34	0
91	35	0
91	36	0
91	37	0
91	38	0
91	39	0
91	40	0
91	41	0
91	42	0
91	43	0
91	44	0
91	45	0
91	46	0
91	47	0
91	48	0
91	49	0
91	50	0
92	-15	0.0280594903230786
92	-14	0.0401646851912185
92	-13	0.0555296046418376
92	-12	0.0739780998704775
92	-11	0.0946995964397153
92	-10	0.115960286294136
92	-9	0.134869975602539
92	-8	0.146943424833405
92	-7	0.144345067628936
92	-6	0.11388948564559
92	-5	0.0609683484146566
92	-4	0.00167546827705234
92	-3	0
92	-2	0
92	-1	0
92	0	0
92	1	0.0850025111579268
92	2	0.276134852403185
92	3	0.546198301915961
92	4	0.904492338255176
92	5	1.36431917397251
92	6	1.92140247990245
92	7	2.54393913621917
92	8	3.18321983793060
92	9	3.78085994472241
92	10	4.28622965761538
92	11	4.66947569126642
92	12	4.92769222053407
92	13	5.13147152638898
92	14	5.38682123024489
92	15	5.77020289454701
92	16	6.30491353770273
92	17	6.90506100827985
92	18	7.38769964260806
92	19	7.56878873324221
92	20	7.323587062465
92	21	6.62359118019974
92	22	5.54108342546575
92	23	4.2332607016522
92	24	2.89944563629444
92	25	1.71579885702259
92	26	0.765429855271915
92	27	0.0280743687809725
92	28	0
92	29	0
92	30	0
92	31	0
92	32	0
92	33	0
92	34	0
92	35	0
92	36	0
92	37	0
92	38	0
92	39	0
92	40	0
92	41	0
92	42	0
92	43	0
92	44	0
92	45	0
92	46	0
92	47	0
92	48	0
92	49	0
92	50	0
93	-15	0.0216611387994735
93	-14	0.0317696384062892
93	-13	0.0444047416041181
93	-12	0.0591630927495622
93	-11	0.075077179360104
93	-10	0.0904150942841845
93	-9	0.102456885652619
93	-8	0.107062403484229
93	-7	0.0973579095288594
93	-6	0.0620512624613151
93	-5	0.00376266368190431
93	-4	0
93	-3	0
93	-2	0
93	-1	0
93	0	0
93	1	0.113088796574549
93	2	0.390696715901114
93	3	0.77406973347116
93	4	1.25377361973526
93	5	1.8157516571954
93	6	2.42528347758379
93	7	3.03680067917694
93	8	3.61217816307779
93	9	4.11150106806199
93	10	4.50582322704699
93	11	4.79924850331639
93	12	5.02256401243003
93	13	5.24033916682787
93	14	5.53014840276415
93	15	5.94990651907402
93	16	6.49968741889066
93	17	7.07943343009924
93	18	7.51395861430881
93	19	7.63343751840922
93	20	7.32418628666405
93	21	6.58078155050908
93	22	5.5115404437068
93	23	4.26296799029338
93	24	2.99766697624193
93	25	1.85087835669930
93	26	0.90683217271785
93	27	0.151490166971191
93	28	0
93	29	0
93	30	0
93	31	0
93	32	0
93	33	0
93	34	0
93	35	0
93	36	0
93	37	0
93	38	0
93	39	0
93	40	0
93	41	0
93	42	0
93	43	0
93	44	0
93	45	0
93	46	0
93	47	0
93	48	0
93	49	0
93	50	0
94	-15	0.00967935574181766
94	-14	0.0164146661773309
94	-13	0.0247225941066987
94	-12	0.0339673292890591
94	-11	0.0429840685836894
94	-10	0.0499087854145152
94	-9	0.051959174851319
94	-8	0.045080692491208
94	-7	0.0235352359548335
94	-6	0
94	-5	0
94	-4	0
94	-3	0
94	-2	0
94	-1	0
94	0	0
94	1	0.156061132054789
94	2	0.524469613663186
94	3	1.01595001129532
94	4	1.60428379190941
94	5	2.25113703129193
94	6	2.89772049163768
94	7	3.48437677433016
94	8	3.98788295650032
94	9	4.39339935499699
94	10	4.68887529525495
94	11	4.90033128397882
94	12	5.08794227064148
94	13	5.3131936415526
94	14	5.63664735965787
94	15	6.09289050197803
94	16	6.65311312848107
94	17	7.20689197093019
94	18	7.59080952130967
94	19	7.64780884709911
94	20	7.29535527729654
94	21	6.54259936714619
94	22	5.4999119095181
94	23	4.30687008794456
94	24	3.10370908947732
94	25	2.00793610411696
94	26	1.08551836971580
94	27	0.323321870830638
94	28	0
94	29	0
94	30	0
94	31	0
94	32	0
94	33	0
94	34	0
94	35	0
94	36	0
94	37	0
94	38	0
94	39	0
94	40	0
94	41	0
94	42	0
94	43	0
94	44	0
94	45	0
94	46	0
94	47	0
94	48	0
94	49	0
94	50	0
95	-15	0
95	-14	0
95	-13	0
95	-12	0.0017410046810592
95	-11	0.00299106800402493
95	-10	0.00074321996660831
95	-9	0
95	-8	0
95	-7	0
95	-6	0
95	-5	0
95	-4	0
95	-3	0
95	-2	0
95	-1	0
95	0	0
95	1	0.215476351739797
95	2	0.66131842169219
95	3	1.23752737427774
95	4	1.90609478162247
95	5	2.61028528145536
95	6	3.27562907638492
95	7	3.83949700692636
95	8	4.28669847229448
95	9	4.61368935361524
95	10	4.82452493703629
95	11	4.97038397610174
95	12	5.13013114279054
95	13	5.35749029256037
95	14	5.69379808995552
95	15	6.16976789556068
95	16	6.7301808488576
95	17	7.25363751529747
95	18	7.59124625366837
95	19	7.59453494602368
95	20	7.21473145648386
95	21	6.48112223090317
95	22	5.48730093768666
95	23	4.36050490195878
95	24	3.22381542973577
95	25	2.18970188503258
95	26	1.2924865300747
95	27	0.526997944220822
95	28	0
95	29	0
95	30	0
95	31	0
95	32	0
95	33	0
95	34	0
95	35	0
95	36	0
95	37	0
95	38	0
95	39	0
95	40	0
95	41	0
95	42	0
95	43	0
95	44	0
95	45	0
95	46	0
95	47	0
95	48	0
95	49	0
95	50	0
96	-15	0
96	-14	0
96	-13	0
96	-12	0
96	-11	0
96	-10	0
96	-9	0
96	-8	0
96	-7	0
96	-6	0
96	-5	0
96	-4	0
96	-3	0
96	-2	0
96	-1	0
96	0	0
96	1	0.29746533921194
96	2	0.792281404123098
96	3	1.41948658637908
96	4	2.13063880714259
96	5	2.86027512913075
96	6	3.52787095695834
96	7	4.08000222676490
96	8	4.48674661358373
96	9	4.75082409472552
96	10	4.90377446913464
96	11	5.00963933144012
96	12	5.15010399263709
96	13	5.37041373904239
96	14	5.70798265410948
96	15	6.18308502394517
96	16	6.7221200750788
96	17	7.20253647853223
96	18	7.48105492105378
96	19	7.45216551773116
96	20	7.06396560941735
96	21	6.36528011935532
96	22	5.44364751753045
96	23	4.40364539001658
96	24	3.34928883612198
96	25	2.37412856940273
96	26	1.50463361119098
96	27	0.742635593914119
96	28	0.0810055314170605
96	29	0
96	30	0
96	31	0
96	32	0
96	33	0
96	34	0
96	35	0
96	36	0
96	37	0
96	38	0
96	39	0
96	40	0
96	41	0
96	42	0
96	43	0
96	44	0
96	45	0
96	46	0
96	47	0
96	48	0
96	49	0
96	50	0
97	-15	0
97	-14	0
97	-13	0
97	-12	0
97	-11	0
97	-10	0
97	-9	0
97	-8	0
97	-7	0
97	-6	0
97	-5	0
97	-4	0
97	-3	0
97	-2	0
97	-1	0
97	0	0.0397489749853233
97	1	0.401545116581207
97	2	0.914583325447802
97	3	1.55713917444691
97	4	2.27329078566215
97	5	2.99657438086254
97	6	3.6578756320212
97	7	4.20050162392033
97	8	4.58188979037810
97	9	4.80640609543357
97	10	4.93143619095355
97	11	5.02593897019403
97	12	5.1549048018457
97	13	5.36132098525607
97	14	5.68631725009044
97	15	6.1390865385354
97	16	6.62955999652146
97	17	7.04710161675173
97	18	7.26104274282067
97	19	7.19343397410796
97	20	6.82692517319337
97	21	6.18791571996122
97	22	5.35521587542148
97	23	4.41666925524416
97	24	3.45582379240615
97	25	2.54007673485854
97	26	1.70225908546473
97	27	0.951483164214654
97	28	0.286594449646103
97	29	0
97	30	0
97	31	0
97	32	0
97	33	0
97	34	0
97	35	0
97	36	0
97	37	0
97	38	0
97	39	0
97	40	0
97	41	0
97	42	0
97	43	0
97	44	0
97	45	0
97	46	0
97	47	0
97	48	0
97	49	0
97	50	0
98	-15	0
98	-14	0
98	-13	0
98	-12	0
98	-11	0
98	-10	0
98	-9	0
98	-8	0
98	-7	0
98	-6	0
98	-5	0
98	-4	0
98	-3	0
98	-2	0
98	-1	0
98	0	0.158467181865278
98	1	0.525234133801668
98	2	1.03186033344815
98	3	1.66154427347547
98	4	2.35330885785424
98	5	3.04540957585031
98	6	3.67875134133668
98	7	4.19455002681405
98	8	4.56144447666561
98	9	4.78293024321206
98	10	4.91178135918354
98	11	5.01563071804907
98	12	5.14681519775251
98	13	5.34634913949456
98	14	5.65286443884223
98	15	6.05181643466805
98	16	6.46763597265477
98	17	6.80083212838774
98	18	6.95062744353242
98	19	6.86114765855908
98	20	6.5221467113478
98	21	5.95677696475978
98	22	5.22129260330762
98	23	4.38575091897547
98	24	3.51656786272911
98	25	2.66677450526193
98	26	1.86915691548126
98	27	1.13869016051121
98	28	0.479459697209497
98	29	0
98	30	0
98	31	0
98	32	0
98	33	0
98	34	0
98	35	0
98	36	0
98	37	0
98	38	0
98	39	0
98	40	0
98	41	0
98	42	0
98	43	0
98	44	0
98	45	0
98	46	0
98	47	0
98	48	0
98	49	0
98	50	0
99	-15	0
99	-14	0
99	-13	0
99	-12	0
99	-11	0
99	-10	0
99	-9	0
99	-8	0
99	-7	0
99	-6	0
99	-5	0
99	-4	0
99	-3	0
99	-2	0
99	-1	0.0455315269691977
99	0	0.306798445358734
99	1	0.67620415569107
99	2	1.16346015012031
99	3	1.75299495520623
99	4	2.39668485133762
99	5	3.03762968542042
99	6	3.62282445453272
99	7	4.10416978293769
99	8	4.45994762580182
99	9	4.69658031811959
99	10	4.85108658204218
99	11	4.97642113780327
99	12	5.1239390800541
99	13	5.32829178818466
99	14	5.60401806889916
99	15	5.93550711016782
99	16	6.26462094056088
99	17	6.51175239562606
99	18	6.60538170069668
99	19	6.50268618663712
99	20	6.19355602496803
99	21	5.69609829688178
99	22	5.05117039786613
99	23	4.31135561477753
99	24	3.52886699985884
99	25	2.74716495842736
99	26	1.99663716874672
99	27	1.29486383238135
99	28	0.649819124448557
99	29	0.0631901560304265
99	30	0
99	31	0
99	32	0
99	33	0
99	34	0
99	35	0
99	36	0
99	37	0
99	38	0
99	39	0
99	40	0
99	41	0
99	42	0
99	43	0
99	44	0
99	45	0
99	46	0
99	47	0
99	48	0
99	49	0
99	50	0
100	-15	0
100	-14	0
100	-13	0
100	-12	0
100	-11	0
100	-10	0
100	-9	0
100	-8	0
100	-7	0
100	-6	0
100	-5	0
100	-4	0
100	-3	0
100	-2	0.00536165042078329
100	-1	0.194755033486008
100	0	0.46798094614488
100	1	0.834836913071161
100	2	1.29647938715216
100	3	1.83672468540947
100	4	2.41950355810880
100	5	2.99928639574749
100	6	3.5313566310527
100	7	3.97914908100657
100	8	4.32653125627128
100	9	4.57896544671946
100	10	4.76230884728266
100	11	4.91511964079022
100	12	5.08058594234641
100	13	5.2836802888602
100	14	5.52710635046056
100	15	5.79405647942607
100	16	6.04214032985151
100	17	6.21484225638423
100	18	6.26065919011973
100	19	6.14680003200417
100	20	5.86380373955484
100	21	5.42405788065756
100	22	4.85700837217686
100	23	4.20170618785620
100	24	3.49866149712326
100	25	2.78347287229761
100	26	2.08328360302683
100	27	1.41611569633949
100	28	0.792205665903007
100	29	0.21601823613362
100	30	0
100	31	0
100	32	0
100	33	0
100	34	0
100	35	0
100	36	0
100	37	0
100	38	0
100	39	0
100	40	0
100	41	0
100	42	0
100	43	0
100	44	0
100	45	0
100	46	0
100	47	0
100	48	0
100	49	0
100	50	0
